ID,Upvotes
152160,41454307758914
162504,-155276588101837
286106,189106223634409
331480,41454307758869
451655,105833042955119
311726,-29102589186636
199325,189106223634399
24806,41454307758827
237104,-155276588101859
252830,47036165982492
273090,-53792020989855
115172,105833042955107
28445,41454307758907
153732,105833042955189
40870,105833042955087
212207,105833042955164
411175,47036165982415
213177,41454307758869
149578,105833042955101
329243,-155276588101836
26565,105833042955538
242893,-53792020989468
163630,-55555559332132
11802,-155276588101818
434228,-55555559331646
277388,57178239159973
116623,105833042958022
12726,105833042955156
92182,105833042955087
308356,41454307758832
342196,-53792020989897
435921,47036165982449
117479,-53792020988422
20084,-53792020989899
110267,57178239160154
211485,105833042955100
52505,-53792020989885
105490,41454307759005
400015,41454307758860
376091,-53792020989912
169994,41454307758822
447639,-53792020989822
371187,47036165982422
90597,105833042955086
142364,41454307758829
337332,189106223634554
381967,105833042955540
333824,-155276588101757
148970,105833042955155
164926,41454307758859
283475,41454307758868
385738,105833042955155
351580,-55555559332002
252511,105833042955125
74994,-53792020989917
181215,-53792020989916
175240,-155276588101805
326299,41454307758859
147014,57178239158972
43,47036165982451
168852,105833042955093
139899,47036165982528
92827,41454307758835
165023,105833042955088
65135,47036165982513
438924,189106223634323
124065,41454307758914
468868,-53792020989823
395456,47036165982420
80156,41454307759252
279666,47036165982527
255179,47036165982664
30329,41454307758822
351240,156756678852707
330034,105833042955245
12342,105833042955109
327306,189106223634382
110149,-155276588101861
368744,41454307758829
96337,47036165982559
343321,-29102589186655
79366,47036165982453
199920,-53792020989909
22910,-53792020989619
446787,-155276588101831
367361,105833042955133
272292,-29102589186648
333092,41454307758823
192137,189106223635843
82097,-53792020989835
98490,41454307761547
114358,-155276588101520
405496,41454307758844
464141,47036165982435
34565,-53792020989919
446335,189106223634357
38895,-53792020989870
326932,105833042955228
461640,-29102589186617
386626,189106223634325
217886,105833042955141
321498,-53792020989906
247211,105833042959416
25731,105833042955234
202584,41454307758822
99937,-155276588101828
92509,41454307758847
306100,105833042955209
45223,41454307758854
72671,-29102589186632
55616,105833042955187
398035,-29102589186648
154437,105833042955104
468623,-155276588101718
316964,57178239158918
232389,41454307759307
208692,-53792020989897
64213,-53792020989896
204826,189106223634330
296884,-53792020989806
387856,105833042955145
52733,189106223634368
433114,41454307758888
57249,189106223634437
162316,47036165982426
422712,-53792020989921
444109,57178239158920
349477,189106223634616
207955,-29102589186544
128102,47036165982559
411957,41454307758842
294032,105833042955107
223753,41454307758853
357921,105833042955242
73844,47036165982413
365578,41454307758852
380793,189106223634346
185815,41454307759036
221374,41454307758928
218609,-53792020989888
291475,105833042955090
237002,47036165982419
279871,-53792020989765
232371,41454307758841
168273,47036165982437
75316,105833042955127
3824,41454307758859
438075,-55555559332112
160250,189106223634392
380340,189106223634366
352801,-55555559331970
434035,41454307762272
149361,-53792020988706
204152,105833042955232
369459,105833042955393
351015,-53792020715420
305068,41454307758828
85319,105833042955111
27745,105833042955170
37261,41454307758844
368918,-155276588101852
337189,105833042955088
3327,189106223634347
133421,41454307758886
30437,-155276588101827
303572,41454307759947
136054,105833042955345
312527,189106223634340
370874,47036165982415
140592,-53792020989842
377841,41454307759023
71778,105833042955110
199950,-53792020989864
190852,57178239159001
67830,-53792020989867
208455,189106223634477
462157,41454307758831
228701,47036165982455
329939,41454307759061
440520,41454307758824
367764,189106223634358
127480,41454307758854
186438,105833042955200
200433,-155276588101840
200134,105833042955145
275380,105833042955339
99675,189106223634416
307262,41454307758829
354584,57178239158915
402847,47036165982434
90838,47036165982408
152632,105833042955128
319489,189106223634563
270904,105833042955210
107095,-155276588101579
338868,189106223634428
372699,-53792020989914
443059,57178239158938
430108,-53792020989586
165124,-53792020989885
377542,41454307759212
399562,41454307758959
111046,-29102589186634
174685,105833042955101
391584,189106223634343
174366,47036165982422
278958,189106223634331
115864,105833042955117
361314,-29102589186661
421516,47036165982421
438082,41454307758927
100374,41454307758892
406729,-155276588101851
220801,47036165982414
416422,41454307758823
211886,47036165982424
310911,41454307759478
267518,105833042955132
280059,105833042955347
366682,105833042955098
67621,-55555559332110
192871,-53792020989825
138413,105833042955092
119620,47036165982458
11743,-155276588101790
428813,-53792020989901
24097,41454307759591
196073,47036165982433
218231,41454307758850
22956,105833042955800
384151,57178239158928
283952,41454307759073
39085,47036165982556
2991,47036165982427
171726,105833042955142
252146,41454307758928
324628,105833042955106
72747,105833042955088
302444,105833042955094
10388,-53792020989883
354884,105833042955223
288553,-53792020989887
93869,-55555559332151
108902,-55555559331867
22811,47036165982482
384417,47036165982691
238460,105833042955327
23802,-53792020989897
422280,-53792020989866
325172,105833042955168
172020,105833042955173
187953,-55555559332129
188192,189106223634347
330904,47036165982426
284767,41454307758903
205553,-53792020989921
168767,47036165982422
162077,41454307758896
133451,47036165982439
93947,47036165982415
428947,41454307759080
83780,-29102589186580
439983,41454307758882
440957,189106223634484
279138,105833042955107
186943,105833042956502
308365,189106223634393
19830,-155276588101680
161385,-53792020989870
290337,-155276588101219
88664,156756678853230
54460,41454307758853
339332,105833042955144
168175,105833042955170
395119,-29102589186593
189326,47036165982545
451957,41454307759366
38900,41454307758879
270094,-55555559332125
18850,47036165982777
248185,189106223634372
436096,105833042955163
252096,41454307758834
401352,-53792020989913
137528,41454307758880
463563,156756678852774
348067,105833042955658
225666,41454307758849
116407,47036165982457
195060,-55555559331889
285841,105833042955095
3742,-53792020989905
382299,41454307758843
198550,105833042955147
343916,41454307758831
163262,41454307758944
125884,105833042955333
97581,-53792020989765
274997,-53792020989422
239207,-53792020989736
130824,105833042955945
45382,41454307759244
401828,-53792020989547
382751,105833042955159
95025,105833042955205
107932,-53792020989922
263896,105833042955108
384260,57178239158939
139494,-29102589186619
156849,-53792020989814
24318,41454307758916
370014,105833042955120
138088,-53792020989552
459053,105833042955429
221251,-155276588101853
349113,41454307758824
340987,-155276588101828
457374,105833042955434
400443,-53792020989865
62920,-53792020989909
178234,189106223634353
253174,41454307758946
230748,-55555559332131
20459,105833042955092
212486,105833042955098
267172,41454307759037
253230,41454307758829
336004,-155276588101847
102400,189106223634352
371546,41454307760960
312746,-53792020989785
147182,-55555559332120
111255,47036165982477
430362,-29102589186654
78582,105833042955092
179489,105833042955119
162205,41454307758915
279719,189106223634330
273756,105833042958673
217540,41454307758931
59132,41454307758897
4009,41454307758865
416917,105833042957588
242710,156756678852736
131075,-53792020989835
274995,-53792020989901
272967,-55555559332144
253851,-29102589186655
20358,47036165982412
418242,41454307759058
134444,105833042957032
257745,189106223634430
245057,41454307758828
410087,41454307758844
152121,47036165983799
43641,105833042955099
453796,41454307759269
223879,57178239158909
351122,41454307759469
464067,41454307760553
350083,41454307759029
79277,47036165982443
108719,-53792020989819
453212,105833042955777
412138,-53792020989771
124647,189106223634396
144036,-29102589183608
264360,-53792020989908
389625,105833042955208
361215,105833042955106
78676,47036165982543
13014,-155276588101781
469938,156756678853097
99080,105833042955408
275602,47036165982548
76205,-53792020989738
248030,105833042955192
160464,41454307758932
217583,41454307758867
382988,41454307758926
176349,41454307758841
288133,41454307758841
334544,-155276588101617
239481,105833042955126
358651,41454307758852
222577,-53792020989909
249716,41454307758850
142936,-155276588101860
58428,41454307758838
455377,41454307760315
218295,41454307758905
232636,41454307758890
133591,-155276588101849
72677,105833042955340
69364,41454307758901
78826,189106223634394
168471,-155276588101282
453053,189106223634405
61703,-155276588101664
275694,-53792020989921
268511,41454307758821
5672,41454307758875
14332,105833042955088
40515,-55555559332135
200927,105833042955118
205809,105833042955175
139471,105833042955162
240216,47036165982579
20713,47036165982493
115712,105833042956029
403403,41454307758908
182073,-55555559332140
372698,-55555559332038
78718,-55555559332101
417253,-155276588101844
72328,-55555559331678
395449,105833042955117
457430,-55555559332112
433971,189106223634332
223854,-53792020989900
389996,189106223634335
81076,-155276588101861
450794,105833042955089
36684,41454307758872
261673,57178239158912
193042,41454307758924
31575,41454307758960
118716,-55555559332138
471417,-29102589186608
357501,189106223634386
23711,47036165982482
306463,105833042955158
375815,41454307759043
265063,41454307758991
21040,47036165982406
313742,41454307758871
189971,41454307759247
465651,-53792020989868
457228,-29102589186654
264416,-53792020981070
141028,-55555559332073
223165,189106223634390
309747,57178239159755
31744,105833042955121
122012,47036165982554
364994,41454307758855
28910,-55555559332093
453067,47036165982635
344159,-53792020989902
406670,-53792020989702
363709,41454307759189
278656,-53792020989893
283676,41454307758956
35545,47036165982572
260236,-29102589186641
192123,-53792020989879
92604,189106223634361
55200,47036165982423
396999,-55555559332002
421656,105833042955158
356745,41454307758958
326123,41454307759004
275406,189106223634724
38468,41454307758869
456363,189106223634375
219808,-53792020989830
288518,105833042955087
200737,105833042956189
268204,156756678852744
333629,-55555559332140
147992,-55555559332021
345452,-53792020989706
141766,-155276588101848
211660,-55555559332116
202232,-29102589186655
271731,-53792020989915
319163,105833042955169
160884,41454307759412
218894,105833042955151
52247,105833042955980
161708,-53792020989904
187248,-29102589186584
89364,41454307758822
154907,105833042955192
402253,-155276588101852
150443,-55555559332126
277332,-55555559332151
446040,-53792020989878
41219,189106223634346
2605,-55555559332152
111997,-53792020989806
163360,41454307758847
15766,41454307758830
73892,-53792020989871
157157,41454307758874
443300,105833042955124
59200,-55555559332127
204424,41454307758848
206561,-29102589186522
422150,-155276588101840
155171,189106223634386
236699,41454307759683
286932,41454307758870
104563,41454307758822
463437,41454307759170
54353,41454307759068
49746,-29102589186641
275795,-155276588101854
358546,-55555559332142
136494,41454307758823
81280,41454307758898
457013,47036165982426
374254,105833042955119
214852,41454307758941
65323,-29102589186393
158330,105833042955120
321791,57178239158958
355143,-53792020989877
412349,41454307758929
85821,41454307759085
270726,105833042955141
99867,41454307758847
21754,-53792020989911
29745,-29102589186665
291222,105833042955136
444941,105833042955524
246522,-155276588101821
217239,105833042955445
47577,41454307758834
270686,41454307758824
242875,105833042955921
229015,189106223634344
24659,105833042961676
230076,189106223634375
201890,105833042955100
112052,-55555559332081
148229,105833042955130
89925,-53792020989861
78685,-55555559332153
462934,105833042955146
285452,189106223634629
461218,-53792020989886
418196,-53792020989731
411997,105833042955104
48567,189106223634329
144332,-155276588101486
292877,-55555559332084
241049,189106223634351
6780,41454307758855
237162,105833042955130
235247,41454307758860
86510,-53792020989893
249602,-53792020989900
426689,41454307758830
570,189106223634322
206887,105833042955174
17865,57178239158925
39029,41454307758841
420914,-29102589186425
408775,41454307778490
206448,105833042955193
44034,105833042955127
406509,41454307758849
459605,-53792020989674
321388,41454307758880
140562,41454307758855
175017,105833042955440
152710,41454307758842
62027,41454307759123
150584,47036165982436
150157,105833042955485
207687,-155276588101094
117279,41454307758904
402733,47036165982422
128222,-155276588101830
229165,105833042957943
422855,41454307759481
37204,105833042955391
155538,-53792020989835
13050,-53792020989903
109631,47036165982825
459909,156756678852700
69179,105833042955314
279689,57178239158933
454972,-29102589186381
363010,41454307759066
389170,41454307758849
212885,-53792020989856
203956,41454307758923
413258,105833042955155
229263,47036165982439
382695,189106223634387
37888,105833042955149
461660,105833042955111
165254,57178239158937
296767,47036165982576
215540,-155276588101770
158406,47036165982461
152415,-53792020989923
46258,41454307758852
178008,105833042956368
284450,41454307758968
420345,-55555559332144
14226,105833042955095
131999,189106223634398
305628,-55555559331423
470446,156756678852706
374215,156756678852731
463377,189106223634359
425680,41454307758842
239840,105833042955102
123761,41454307758836
48426,-29102589186570
97092,47036165982531
30566,41454307758846
401804,47036165982418
459688,41454307759009
181107,105833042955132
361488,57178239159014
3080,41454307758843
120497,47036165982621
268158,-155276588101810
238759,105833042955234
168634,-29102589186646
126318,57178239158944
126708,41454307758881
455633,-53792020989766
218516,41454307758902
433983,47036165982430
272564,41454307758949
189311,-155276588101847
103684,105833042955195
240523,41454307759200
1655,105833042955875
156660,105833042955790
76055,41454307759000
118799,-53792020989910
194476,-53792020989634
179366,41454307759201
386597,41454307760000
65045,41454307758919
371908,41454307758887
51075,-155276588101584
389402,189106223634349
139026,156756678852783
138998,-29102589186467
428565,156756678852812
60188,189106223634373
385379,105833042955331
132415,156756678852815
115963,47036165982445
317292,-55555559332137
357167,41454307759038
91299,105833042955100
42826,105833042955094
329351,189106223634353
290717,105833042955194
45049,-29102589186573
87129,-53792020989824
309957,105833042955361
40525,-55555559332114
273347,105833042955107
132295,105833042955101
397237,-55555559332127
411528,-155276588101825
417472,47036165982439
35487,41454307759247
51299,105833042955112
3043,-55555559332120
7272,47036165982658
314497,-55555559332144
283562,189106223634342
427611,105833042955093
254580,-155276588101815
241600,189106223634339
302172,105833042955139
356918,105833042955196
98432,189106223634339
462804,-155276588101807
380280,41454307758860
191195,105833042955110
245035,47036165982447
393373,57178239158924
176594,-55555559330671
30926,41454307758851
105194,41454307758848
144606,105833042955146
16922,-55555559331881
78911,105833042955312
59362,105833042955209
321786,105833042955257
137201,-53792020989772
373849,105833042955099
212418,105833042955358
286296,-29102589186612
185190,-53792020989816
386790,-155276588101838
352926,189106223634528
199235,47036165982423
132176,-53792020989793
268964,105833042955276
322171,105833042955122
182019,47036165982432
265572,105833042955584
73217,-155276588101854
396977,41454307758863
239967,41454307758924
328777,105833042955485
228649,105833042955141
323169,57178239159015
82317,47036165982534
150408,105833042955195
166125,57178239158923
195305,41454307758911
44099,41454307758909
220710,-29102589186592
295195,105833042955339
237150,47036165982413
47873,-53792020989758
402883,41454307758837
397194,105833042955100
466972,41454307758823
209882,-155276588101815
317206,41454307761794
61424,105833042955295
81562,57178239158912
363431,105833042955139
48893,189106223634324
251471,-53792020989833
278403,47036165982445
436041,-55555559332088
21659,41454307758844
468244,41454307758858
145026,-53792020989767
289805,47036165982665
238999,105833042955139
348187,41454307759544
22265,41454307759248
387279,105833042955100
258882,-53792020989914
209152,47036165982616
446620,105833042957127
453452,105833042955198
166825,41454307758921
17459,47036165982506
373055,105833042955219
236495,41454307758874
101426,-53792020989829
228396,189106223634421
283887,156756678852820
8584,189106223634348
34580,41454307758861
129774,47036165982487
307677,105833042956071
61025,-53792020989923
250750,-53792020989922
136453,-55555559332115
391143,189106223635283
269044,189106223636318
25161,-53792020989894
402328,41454307758953
100014,47036165982420
254757,105833042955300
468759,47036165984722
460019,189106223634399
182402,47036165982432
55837,-29102589186461
155494,-55555559327192
88813,105833042955365
20345,-53792020989911
5802,189106223634335
416767,189106223634343
222008,41454307758823
201334,-155276588101758
74774,41454307759084
74139,41454307758936
143525,47036165983181
210873,-155276588101757
109805,189106223634352
105593,41454307758828
176414,-53792020989898
50439,41454307758870
259991,105833042955175
156422,47036165982433
32595,-155276588101758
4112,41454307758933
225057,-155276588101783
70885,41454307758903
376987,57178239158921
248644,47036165982500
277076,105833042955222
398086,-53792020989864
332387,105833042955276
463867,41454307759058
5476,-29102589186634
248540,-53792020989884
160310,47036165982467
137352,156756678852700
45341,-53792020989839
142314,-53792020989841
94934,-155276588101860
347770,-55555559332052
133869,-53792020989483
330309,-53792020989895
154411,47036165982415
273630,105833042955088
423524,156756678852766
197383,47036165982778
74039,47036165982412
283860,41454307758920
372000,41454307760119
389328,47036165982520
422092,41454307758841
301848,41454307758835
332838,47036165982920
281080,-55555559332011
3075,41454307758901
92388,-155276588101832
182968,41454307758886
357488,-29102589186342
294434,105833042955096
197140,105833042955154
247223,105833042955120
53381,-53792020989339
60528,105833042955175
405242,-155276588101839
168252,189106223634401
218547,105833042955153
63063,41454307758904
378166,189106223634380
321582,-155276588101845
262309,105833042955087
131448,-29102589186625
338414,57178239159080
165836,105833042955120
12732,-155276588101482
5309,105833042955102
313455,41454307758850
2873,105833042955424
428914,189106223634354
75441,41454307758837
114969,41454307758852
445435,-29102589186605
144308,41454307759025
458328,-55555559332097
85411,-55555559332019
423014,57178239159019
176888,-155276588101854
368323,41454307758837
114871,-155276588101866
281190,-53792020989883
270210,105833042955397
19791,189106223634363
180479,41454307758900
201939,105833042955107
267331,41454307758993
106254,57178239159061
23788,105833042955098
312243,189106223634370
179060,-53792020989909
258189,-55555559332092
265093,105833042955094
157073,57178239158910
455239,189106223634351
423301,189106223634351
419516,41454307759088
31089,47036165982408
247863,57178239158972
268838,41454307760599
31350,105833042955100
164587,-155276588101854
419100,41454307759202
76880,-155276588101854
127107,-55555559332140
360295,-29102589186561
347054,-53792020989880
300960,47036165982461
457705,57178239158931
155716,-53792020989169
305682,-29102589186588
350169,-155276588101799
344350,41454307759298
464117,47036165982421
84160,41454307758913
220288,105833042955107
438010,-53792020989896
349731,105833042963514
190179,41454307758863
152387,156756678852728
422617,41454307759240
317117,105833042955102
389334,189106223634353
454331,-29102589186590
378999,105833042955483
469651,-155276588101826
261586,47036165982420
439990,105833042955128
57272,156756678852713
178855,105833042955352
250944,41454307758989
429797,105833042955094
418533,57178239158930
186360,47036165982721
305261,41454307758865
285695,-55555559332076
368277,47036165982418
287290,-53792020989891
303577,-29102589186609
103923,41454307759021
365477,41454307758974
425023,41454307766323
20466,105833042955100
76368,41454307758889
167646,105833042955101
345260,105833042955171
423542,41454307758900
173487,105833042955093
17568,-53792020989887
335512,47036165982443
349562,189106223635099
32858,41454307758855
379393,41454307759177
333405,41454307758877
83785,-53792020989873
85018,-155276588101798
140095,-155276588101849
461823,105833042955102
183053,41454307758973
450737,189106223634332
295029,41454307758926
328650,105833042955425
329866,105833042955317
404747,-53792020989920
47826,41454307758847
300651,41454307758823
119932,105833042955142
433993,-29102589186612
306875,105833042955089
230750,105833042955202
19524,41454307758849
386054,189106223634325
434523,41454307758823
427590,105833042955113
189108,47036165982549
392935,-29102589185735
367214,41454307758880
307842,41454307758896
186617,156756678852712
240388,-29102589186647
11830,189106223634322
181100,41454307759299
174867,189106223634364
1206,105833042955086
78642,105833042955358
66702,41454307758849
446342,41454307758843
376400,57178239159154
260675,105833042955483
37623,47036165982427
143440,-53792020989917
247675,105833042955139
73242,156756678852705
418298,47036165982518
210129,-53792020988972
346618,189106223634384
277716,189106223634346
276859,105833042955154
238372,-155276588101774
56259,-53792020989883
38717,105833042955086
374379,-55555559332063
231004,156756678852712
123366,156756678852737
231557,47036165982428
225828,41454307758824
403213,-55555559331902
221766,-53792020984104
459275,47036165982430
401640,-55555559331871
407953,-53792020989906
33503,189106223634329
438684,-53792020989877
227179,105833042955559
70988,-155276588101854
279301,41454307759015
131188,41454307758829
384079,47036165982544
77014,-55555559330334
58021,41454307758845
362670,41454307758830
147129,47036165982423
191461,-53792020989922
92822,105833042956042
119305,-155276588101850
87759,105833042955333
70697,41454307759276
450618,41454307758908
453744,105833042955360
74727,-155276588101861
16212,41454307758901
99553,-55555559332074
322053,156756678852701
402355,-53792020989895
406574,41454307758832
294022,105833042955096
87592,-55555559331961
272438,-29102589186611
136834,41454307759624
188800,189106223634472
3741,189106223635721
328521,41454307759343
282308,189106223634349
24685,-55555559332099
268515,47036165982423
463903,105833042955120
24956,189106223634365
159959,47036165982457
363846,-155276588101829
309096,41454307758889
261684,-155276588101852
187115,41454307758825
276526,-155276588101835
347430,189106223635025
85927,105833042955098
191460,105833042955120
343660,105833042957350
333914,-155276588101776
173077,105833042955094
79573,-55555559332133
196177,156756678852699
108908,189106223635654
387345,105833042956023
51517,41454307758841
385206,189106223634384
96057,-55555559331972
285953,-55555559332137
95572,41454307758848
271242,105833042955089
298531,105833042955201
134182,47036165982430
146031,-53792020989913
375670,105833042955153
192070,189106223634341
99964,41454307759196
460691,105833042956157
82677,41454307758829
458909,-155276588101852
101298,41454307759003
339249,47036165982421
440116,41454307759015
282299,41454307758981
18724,189106223634699
254972,189106223634371
74474,-53792020989816
233552,-53792020989829
437963,-155276588101661
208273,105833042955086
208799,-155276588101808
416153,-29102589186576
200903,-53792020989916
207547,105833042955526
171979,41454307758952
193755,189106223634323
243876,41454307759080
152009,41454307758823
7047,189106223634335
166684,-29102589184500
462199,-53792020989914
416217,105833042955171
379924,-55555559332112
201171,-53792020989923
470615,189106223634330
225150,41454307758880
224636,41454307758892
305330,47036165982465
207637,105833042955110
240208,105833042955168
269763,-55555559332151
332973,-53792020989867
335452,41454307758900
318491,-155276588101802
293714,-55555559331744
343468,-53792020989684
403309,47036165982438
330677,-29102589186511
217342,-55555559332098
413860,105833042955100
353277,189106223634544
47619,57178239158955
264698,41454307758994
188551,189106223634677
253885,156756678852728
200489,105833042955088
408067,41454307758837
377701,105833042955103
70463,105833042955110
432523,189106223634788
233187,189106223634453
144600,-55555559332152
40549,-53792020989854
240980,-53792020989916
326736,57178239159031
338791,156756678852728
28235,105833042955464
326406,41454307758843
116534,47036165982536
322754,-155276588101775
105213,41454307758828
156293,-53792020989913
64605,41454307758990
378016,41454307758837
182043,-53792020989848
38202,-155276588101849
186685,57178239158924
59560,105833042955478
385587,47036165982424
239622,47036165982470
455758,47036165982667
379100,105833042955196
316591,-155276588101850
450327,105833042955149
432034,41454307759043
454430,105833042955173
215328,-55555559332109
222142,156756678852844
112924,47036166027549
371130,189106223634353
430007,47036165982704
45092,47036165982487
237015,57178239158958
373606,47036165982417
345533,41454307758909
108847,105833042955164
325872,41454307758966
168764,-53792020989891
425803,41454307761088
261217,57178239158917
406135,-55555559332123
177837,-53792020989920
319951,41454307759260
652,105833042955118
17280,-155276588101817
69923,189106223634364
295024,41454307758838
36474,189106223634437
270197,105833042955272
8045,105833042955568
444995,41454307775844
220862,57178239158911
364818,-55555559332027
172298,189106223634338
255546,41454307759390
38748,41454307758830
148340,-155276588101644
321077,189106223634341
240385,105833042955095
346243,47036165982481
302439,41454307758838
1589,189106223634584
400091,189106223634363
143546,47036165982536
320267,47036165982610
6333,105833042955134
267388,189106223634382
145340,41454307758964
110717,189106223634337
338465,41454307758838
415060,41454307758920
266935,-155276588101853
469224,-155276588101844
221129,-53792020989761
