ID,Upvotes
90597,-9.529545
142364,-9.529545
337332,103.56994
381967,318.85507
333824,165.4252
148970,68.24763
164926,22.22078
283475,-77.15516
385738,39.803696
351580,234.6713
252511,13.223201
74994,-3.000812
181215,-9.529545
175240,23.197239
326299,31.849339
147014,37.557816
43,41.10763
168852,-9.529545
139899,87.33593
92827,9.096597
165023,-9.529545
65135,80.92971
438924,-9.529545
124065,12.873304
468868,138.38113
395456,6.8507185
80156,352.83038
279666,100.50942
255179,241.20003
30329,-9.529545
351240,-11.775422
330034,167.67108
12342,9.096597
327306,58.429836
110149,-11.775422
368744,-9.529545
96337,276.51102
343321,6.8507185
79366,23.197239
199920,-9.529545
22910,631.0788
446787,-0.32807103
367361,-50.703705
272292,-5.2466927
333092,-0.5319704
192137,1363.3505
82097,102.57961
98490,3021.9617
114358,363.6052
405496,-3.000812
464141,6.8507185
34565,9.2858095
446335,25.443111
38895,68.24763
326932,127.878075
461640,41.10763
386626,-9.529545
217886,39.803696
321498,-0.5319704
247211,3413.874
25731,161.52365
202584,-9.529545
99937,-5.2466927
92509,13.223201
306100,148.19894
45223,13.223201
72671,23.263943
55616,99.43412
398035,-11.775422
154437,-9.529545
468623,179.26962
316964,-11.775422
232389,517.10425
208692,11.735589
64213,-3.000812
204826,-9.529545
296884,102.7553
387856,76.64686
52733,15.625332
433114,13.223201
57249,107.53565
162316,-5.2466927
422712,-9.529545
444109,-11.775422
349477,309.65665
207955,206.22734
128102,123.734215
411957,15.625332
294032,-9.529545
223753,39.803696
357921,129.3358
73844,-11.775422
365578,31.849339
380793,9.096597
185815,168.05238
221374,45.65576
218609,18.914383
291475,-0.5319704
237002,-11.775422
279871,148.19894
232371,-9.529545
168273,16.668509
75316,18.914383
3824,-3.000812
438075,-0.9299649
160250,45.65576
380340,43.35351
352801,190.68608
434035,3333.5486
149361,1574.8735
204152,233.25357
369459,390.8098
351015,261533.84
305068,-9.529545
85319,9.2858095
27745,31.849339
37261,9.096597
368918,-11.775422
337189,-9.529545
3327,-9.529545
133421,99.43412
30437,31.28984
303572,1550.049
136054,135.18788
312527,13.223201
370874,-11.775422
140592,2.0425909
377841,145.00569
71778,15.625332
199950,5.068063
190852,74.40098
67830,39.803696
208455,186.29721
462157,-9.529545
228701,29.60347
329939,178.29903
440520,-9.529545
367764,39.803696
127480,9.096597
186438,138.38113
200433,16.668509
200134,39.803696
275380,318.80035
99675,133.38597
307262,-9.529545
354584,-11.775422
402847,16.668509
90838,-11.775422
152632,15.625332
319489,154.72768
270904,112.20818
107095,213.3092
338868,103.56994
372699,-9.529545
443059,16.668509
430108,233.6281
165124,18.914383
377542,400.4384
399562,74.09971
111046,31.28984
174685,-3.000812
391584,-3.000812
174366,6.8507185
278958,-9.529545
115864,-3.000812
361314,-11.775422
421516,-11.775422
438082,166.09532
100374,148.19894
406729,6.8507185
220801,6.8507185
416422,-9.529545
211886,16.668509
310911,598.8933
267518,39.803696
280059,234.18123
366682,9.096597
67621,13.379449
192871,54.653336
138413,9.096597
119620,16.018444
11743,25.71373
428813,-3.000812
24097,1056.7374
196073,16.668509
218231,11.735589
22956,682.21
384151,6.8507185
283952,186.03242
39085,234.6713
2991,6.8507185
171726,39.803696
252146,49.882244
324628,-9.529545
72747,-0.5319704
302444,9.096597
10388,25.443111
354884,89.58181
288553,31.849339
93869,-11.775422
108902,609.3866
22811,71.11193
384417,182.03053
238460,145.00569
23802,18.914383
422280,138.38113
325172,54.653336
172020,148.19894
187953,16.668509
188192,39.803696
330904,13.379449
284767,64.281906
205553,-9.529545
168767,-5.2466927
162077,41.66713
133451,46.55539
93947,-11.775422
428947,234.18123
83780,49.00516
439983,39.803696
440957,236.91718
279138,-9.529545
186943,1178.7479
308365,24.670559
19830,142.75981
161385,11.735589
290337,458.25424
88664,419.13486
54460,43.35351
339332,21.438309
168175,76.64686
395119,66.00175
189326,145.95306
451957,481.04184
38900,41.66713
270094,10.977323
18850,289.11514
248185,66.82908
436096,68.24763
252096,-9.529545
401352,-9.529545
137528,99.43412
463563,74.40098
348067,421.5945
225666,18.914383
116407,43.40988
195060,234.6713
285841,-9.529545
3742,33.53572
382299,18.914383
198550,13.223201
343916,-9.529545
163262,127.878075
125884,495.64157
97581,139.15361
274997,766.3825
239207,392.489
130824,1043.145
45382,324.67697
401828,318.98956
382751,99.43412
95025,180.86963
107932,-9.529545
263896,-3.000812
384260,-5.2466927
139494,10.977323
156849,133.38597
24318,80.42135
370014,11.735589
138088,375.63956
459053,367.21402
221251,-11.775422
349113,-9.529545
340987,13.379449
457374,274.75427
400443,39.803696
62920,9.2858095
178234,13.223201
253174,139.15361
230748,6.8507185
20459,-9.529545
212486,-3.000812
267172,167.16612
253230,-9.529545
336004,6.8507185
102400,39.803696
371546,1718.3514
312746,148.19894
147182,16.668509
111255,47.375595
430362,6.8507185
78582,-9.529545
179489,15.625332
162205,136.67508
279719,-0.5319704
273756,3785.8157
217540,134.65205
59132,148.19894
4009,39.803696
416917,3575.0225
242710,23.197239
131075,41.66713
274995,-9.529545
272967,-11.775422
253851,-11.775422
20358,-11.775422
418242,227.09937
134444,1508.6215
257745,99.43412
245057,6.6944704
410087,-9.529545
152121,1924.7417
43641,-9.529545
453796,503.03653
223879,-11.775422
351122,431.41232
464067,2046.5612
350083,335.33176
79277,16.668509
108719,99.43412
453212,545.8742
412138,143.34113
124647,48.80127
144036,2200.9739
264360,-9.529545
389625,350.57715
361215,18.914383
78676,117.50912
13014,43.40988
469938,266.14548
99080,435.8603
275602,184.05133
76205,267.02087
248030,94.42446
160464,102.02964
217583,15.625332
382988,167.67108
176349,-9.529545
288133,9.096597
334544,243.72118
239481,45.65576
358651,15.625332
222577,9.096597
249716,-3.000812
142936,-11.775422
58428,13.223201
455377,1378.2526
218295,80.95518
232636,85.42689
133591,6.8507185
72677,243.99901
69364,58.429836
78826,41.66713
168471,467.23627
453053,-7.7751937
61703,101.32406
275694,-9.529545
268511,-9.529545
5672,45.65576
14332,-0.5319704
40515,6.8507185
200927,22.22078
205809,58.429836
139471,-10.17732
240216,234.6713
20713,31.26611
115712,986.79126
403403,-18.13318
182073,6.8507185
372698,105.28977
78718,31.28984
417253,16.668509
72328,345.4008
395449,1.3159145
457430,-13.401831
433971,9.096597
223854,18.914383
389996,-0.5319704
81076,-11.775422
450794,-9.529545
36684,45.65576
261673,-11.775422
193042,109.90511
31575,153.2782
118716,-11.775422
471417,41.10763
357501,43.35351
23711,-11.570701
306463,68.24763
375815,170.9517
265063,184.77682
21040,-11.775422
313742,39.803696
189971,294.03003
465651,138.38113
457228,-11.775422
264416,7522.38
141028,58.82295
223165,39.803696
309747,1101.8988
31744,9.096597
122012,152.4818
364994,15.814545
28910,2.8221855
453067,234.6713
344159,-3.000812
406670,161.52365
363709,254.46835
278656,18.914383
283676,54.653336
35545,234.6713
260236,16.668509
192123,76.64686
92604,-17.68468
55200,6.8507185
396999,117.47703
421656,43.35351
356745,236.91718
326123,154.72768
275406,520.5764
38468,15.625332
456363,13.223201
219808,83.17559
288518,-9.529545
200737,918.77515
268204,64.583206
333629,16.668509
147992,348.33127
345452,223.78227
141766,-11.775422
211660,-0.32807103
202232,-11.775422
271731,-9.529545
319163,54.653336
160884,1467.816
218894,39.803696
52247,643.23004
161708,9.096597
187248,145.95306
89364,-9.529545
154907,154.72768
402253,-2.7778497
150443,10.977323
277332,-11.775422
446040,45.65576
41219,18.914383
2605,6.8507185
111997,61.06883
163360,9.096597
15766,9.096597
73892,22.22078
157157,-2.1583786
443300,-3.000812
59200,-5.2466927
204424,14.909576
206561,106.185814
422150,7.039935
155171,21.438309
236699,1197.2577
286932,68.24763
104563,-9.529545
463437,346.48886
54353,126.28373
49746,16.668509
275795,-11.775422
358546,-5.2466927
136494,-9.529545
81280,31.849339
457013,-5.2466927
374254,9.096597
214852,99.43412
65323,240.82547
158330,-3.000812
321791,23.074738
355143,31.849339
412349,68.24763
85821,243.4459
270726,21.438309
99867,-3.000812
21754,6.6944704
29745,-11.775422
291222,39.803696
444941,594.47986
246522,13.379449
217239,216.33522
47577,-9.529545
270686,-9.529545
242875,1282.1467
229015,-3.000812
24659,7128.517
230076,13.223201
201890,9.096597
112052,43.40988
148229,7.470192
89925,49.882244
78685,-11.775422
462934,18.264324
285452,309.65665
461218,15.625332
418196,154.72768
411997,18.914383
48567,-9.529545
144332,274.9752
292877,74.40098
241049,15.625332
6780,15.625332
237162,58.429836
235247,15.625332
86510,45.65576
249602,9.2858095
426689,9.096597
570,-9.529545
206887,45.65576
17865,-2.7778497
39029,18.914383
420914,230.22926
408775,19806.906
206448,119.72292
44034,43.35351
406509,39.803696
459605,338.9754
321388,45.65576
140562,31.849339
175017,299.83887
152710,-9.529545
62027,243.4459
150584,9.489709
150157,260.99704
207687,2120.6404
117279,97.71787
402733,-11.775422
128222,6.8507185
229165,2956.4353
422855,591.0563
37204,243.4459
155538,76.64686
13050,18.914383
109631,587.65875
459909,-11.775422
69179,227.09937
279689,9.489709
454972,164.92024
363010,243.99901
389170,15.625332
212885,74.09971
203956,99.43412
413258,73.357796
229263,-5.2466927
382695,-7.7751937
37888,76.64686
461660,5.9967585
165254,29.60347
296767,-133.00444
215540,136.3719
158406,45.957047
152415,-9.529545
46258,22.22078
178008,1089.2643
284450,157.34834
420345,6.8507185
14226,9.096597
131999,39.803696
305628,543.62836
470446,6.8507185
374215,16.668509
463377,35.138397
425680,9.096597
239840,5.9967585
123761,-9.529545
48426,97.18824
97092,173.58034
30566,-0.5319704
401804,7.039935
459688,300.1742
181107,41.66713
361488,62.03602
3080,18.914383
120497,111.14185
268158,-0.9299649
238759,148.19894
168634,10.977323
126318,56.183956
126708,55.47355
455633,127.878075
218516,76.64686
433983,6.8507185
272564,176.66864
189311,-11.775422
103684,143.20381
240523,275.75314
1655,721.8643
156660,1019.22205
76055,236.91718
118799,-9.529545
194476,602.63495
179366,364.04004
386597,902.4475
65045,73.357796
371908,43.35351
51075,224.85349
389402,25.320618
139026,54.04259
138998,192.20647
428565,142.66399
60188,25.443111
385379,225.58524
132415,136.13525
115963,12.663693
317292,6.8507185
357167,243.07135
91299,-3.000812
42826,-9.529545
329351,9.096597
290717,118.060265
45049,107.65923
87129,99.43412
309957,236.91718
40525,10.977323
273347,-16.708334
132295,-9.529545
397237,13.379449
411528,13.379449
417472,16.668509
35487,629.0422
51299,9.096597
3043,41.10763
7272,142.66399
314497,-11.775422
283562,-3.000812
427611,-9.529545
254580,16.668509
241600,-3.000812
302172,13.223201
356918,68.24763
98432,-3.000812
462804,31.28984
380280,-3.000812
191195,18.914383
245035,39.421246
393373,-11.775422
176594,1070.9324
30926,13.223201
105194,-3.000812
144606,41.66713
16922,388.37473
78911,223.78227
59362,118.060265
321786,45.65576
137201,116.1623
373849,15.692047
212418,282.2877
286296,45.957047
185190,71.13741
386790,16.668509
352926,338.9754
199235,6.8507185
132176,-81.18966
268964,229.13647
322171,14.909576
182019,6.8507185
265572,132.61818
73217,6.8507185
396977,39.803696
239967,96.34908
328777,431.38495
228649,43.35351
323169,145.95306
82317,348.33127
150408,85.031166
166125,6.8507185
195305,127.878075
44099,83.17559
220710,47.636364
295195,-40.011547
237150,-11.775422
47873,116.561745
402883,-9.529545
397194,-155.80952
466972,-9.529545
209882,-1.3044189
317206,3754.8542
61424,161.1339
81562,-11.775422
363431,25.443111
48893,-9.529545
251471,39.803696
278403,45.957047
436041,74.40098
21659,9.096597
468244,13.223201
145026,138.38113
289805,211.63422
238999,66.82908
348187,780.59863
22265,645.21985
387279,9.096597
258882,-9.529545
209152,152.4818
446620,2080.3394
453452,148.19894
166825,58.429836
17459,43.40988
373055,86.273415
236495,58.429836
101426,71.13741
228396,61.06883
283887,110.32722
8584,9.096597
34580,166.09532
129774,31.26611
307677,1029.0457
61025,-9.529545
250750,-9.529545
136453,10.977323
391143,1029.0457
269044,2493.6455
25161,9.096597
402328,148.19894
100014,-2.7778497
254757,119.80331
468759,2049.6301
460019,40.064453
182402,13.5686655
55837,159.27777
155494,4542.4995
88813,338.9754
20345,18.914383
5802,-3.000812
416767,-0.5319704
222008,-9.529545
201334,145.95306
74774,154.72768
74139,97.71787
143525,615.4487
210873,136.13525
109805,-3.000812
105593,-9.529545
176414,-3.000812
50439,5.9967585
259991,70.18151
156422,-11.775422
32595,96.37957
4112,96.34908
225057,43.40988
70885,68.24763
376987,6.8507185
248644,83.18101
277076,126.88819
398086,48.80127
332387,168.05238
463867,252.22621
5476,41.10763
248540,13.223201
160310,39.421246
137352,-11.775422
45341,54.913364
142314,68.24763
94934,-11.775422
347770,80.92971
133869,374.0054
330309,-9.529545
154411,-2.7778497
273630,-9.529545
423524,91.33616
197383,462.65878
74039,-1.9576379
283860,104.746056
372000,1104.6315
389328,66.00175
422092,13.223201
301848,9.096597
332838,437.72153
281080,136.13525
3075,17.287975
92388,13.379449
182968,68.24763
357488,326.37225
294434,9.096597
197140,43.35351
247223,-3.000812
53381,421.5945
60528,91.27897
405242,-11.775422
168252,99.43412
218547,31.64856
63063,127.878075
378166,22.22078
321582,6.8507185
262309,-9.529545
131448,13.379449
338414,234.6713
165836,15.625332
12732,241.06024
5309,18.914383
313455,13.223201
2873,265.48767
428914,39.803696
75441,-3.000812
114969,18.914383
445435,23.197239
144308,158.23457
458328,41.10763
85411,82.785286
423014,145.95306
176888,6.8507185
368323,18.914383
114871,-11.775422
281190,41.66713
270210,594.47986
19791,11.735589
180479,41.66713
201939,-3.000812
267331,236.91718
106254,136.90773
23788,9.096597
312243,25.320618
179060,-9.529545
258189,29.60347
265093,-9.529545
157073,-11.775422
455239,18.914383
423301,9.096597
419516,241.653
31089,-11.775422
247863,41.10763
268838,1497.981
31350,-9.529545
164587,-11.775422
419100,356.52658
76880,6.8507185
127107,6.8507185
360295,174.42276
347054,25.443111
300960,13.379449
457705,-5.2466927
155716,800.6247
305682,56.183956
350169,2.8221855
344350,476.47678
464117,-11.775422
84160,99.43412
220288,-9.529545
438010,-3.000812
349731,7840.7505
190179,15.625332
152387,16.668509
422617,251.7324
317117,-3.000812
389334,9.096597
454331,91.33616
378999,579.2345
469651,-5.2466927
261586,-11.775422
439990,-3.000812
57272,16.668509
178855,351.9222
250944,287.7545
429797,9.096597
418533,-11.775422
186360,214.08934
305261,15.625332
285695,56.183956
368277,6.8507185
287290,1.9178089
303577,43.40988
103923,-118.197334
365477,118.060265
425023,6743.583
20466,-9.529545
76368,85.42689
167646,-3.000812
345260,68.24763
423542,48.80127
173487,-9.529545
17568,-11.1559515
335512,28.84222
349562,1102.6514
32858,18.914383
379393,209.99123
333405,43.35351
83785,68.24763
85018,-232.58534
140095,3.7508802
461823,-9.529545
183053,116.561745
450737,-9.529545
295029,33.511993
328650,195.8502
329866,157.34834
404747,-9.529545
47826,-9.529545
300651,-0.5319704
119932,-41.706135
433993,43.40988
306875,-9.529545
230750,99.43412
19524,13.223201
386054,-9.529545
434523,-9.529545
427590,18.914383
189108,152.4818
392935,736.24445
367214,68.24763
307842,39.803696
186617,-11.775422
240388,16.668509
11830,-9.529545
181100,285.50894
174867,25.320618
1206,-9.529545
78642,278.09824
66702,9.096597
446342,-3.000812
376400,605.9832
260675,365.85107
37623,16.668509
143440,-9.529545
247675,76.64686
73242,-11.775422
418298,212.38155
210129,1190.5243
346618,18.264324
277716,9.096597
276859,99.43412
238372,67.93563
56259,13.223201
38717,-9.529545
374379,150.17981
231004,-2.7778497
123366,39.421246
231557,-2.7778497
225828,-9.529545
403213,369.74857
221766,4577.986
459275,16.668509
401640,234.6713
407953,13.223201
33503,-9.529545
438684,14.909576
227179,426.1447
70988,-11.775422
279301,145.00569
131188,-9.529545
384079,145.95306
77014,1607.0581
58021,18.914383
362670,-16.708334
147129,-5.2466927
191461,-9.529545
92822,975.7492
119305,6.8507185
87759,227.09937
70697,347.64667
450618,152.42569
453744,390.6206
74727,-11.775422
16212,45.65576
99553,47.375595
322053,-2.7778497
402355,-3.000812
406574,-9.529545
294022,-3.000812
87592,493.39566
272438,15.042099
136834,690.3187
188800,143.20381
3741,812.57874
328521,574.958
282308,39.803696
24685,6.2006598
268515,-5.2466927
463903,13.223201
24956,43.35351
159959,37.557816
363846,13.379449
309096,68.24763
261684,-11.775422
187115,-9.529545
276526,3.7508802
347430,794.418
85927,-9.529545
191460,39.803696
343660,2029.563
333914,44.51235
173077,-0.5319704
79573,10.977323
196177,-11.775422
108908,1243.108
387345,1029.0457
51517,15.625332
385206,39.803696
96057,64.67503
285953,-11.775422
95572,25.443111
271242,-9.529545
298531,112.5731
134182,6.8507185
146031,-9.529545
375670,76.64686
192070,13.223201
99964,292.7272
460691,1471.6964
82677,-9.529545
458909,-11.775422
101298,198.78404
339249,-11.775422
440116,201.9682
282299,126.28373
18724,243.99901
254972,41.66713
74474,148.19894
233552,52.407867
437963,152.4818
208273,-9.529545
208799,5.224311
416153,116.456215
200903,-9.529545
207547,377.89355
171979,129.3358
193755,-9.529545
243876,379.0211
152009,-9.529545
7047,-9.529545
166684,2394.3984
462199,-9.529545
416217,40.292355
379924,23.197239
201171,-9.529545
470615,9.096597
225150,76.64686
224636,68.24763
305330,5.224311
207637,9.096597
240208,31.849339
269763,-11.775422
332973,58.429836
335452,99.43412
318491,74.40098
293714,508.90973
343468,187.87468
403309,16.668509
330677,234.6713
217342,37.557816
413860,-3.000812
353277,154.72768
47619,23.197239
264698,125.980095
188551,436.25485
253885,16.668509
200489,-9.529545
408067,-9.529545
377701,-9.529545
70463,-0.5319704
432523,424.5548
233187,161.52365
144600,-11.775422
40549,66.82908
240980,-9.529545
326736,206.22734
338791,-5.2466927
28235,319.26596
326406,18.914383
116534,97.18824
322754,37.818573
105213,-9.529545
156293,9.2858095
64605,127.878075
378016,-9.529545
182043,49.882244
38202,-11.775422
186685,-11.775422
59560,295.75015
385587,-2.7778497
239622,39.421246
455758,234.6713
379100,108.431694
316591,16.668509
450327,39.803696
432034,236.91718
454430,118.060265
215328,66.00175
222142,173.58034
112924,37952.902
371130,41.66713
430007,193.86914
45092,21.44833
237015,74.40098
373606,-5.2466927
345533,118.24949
108847,-15.731057
325872,236.91718
168764,-9.529545
425803,1756.2598
261217,-11.775422
406135,6.8507185
177837,-9.529545
319951,602.63495
652,9.096597
17280,23.197239
69923,43.35351
295024,18.914383
36474,99.43412
270197,139.15361
8045,429.5785
444995,19063.902
220862,-11.775422
364818,90.44088
172298,-3.000812
255546,783.93365
38748,9.096597
148340,234.0926
321077,9.096597
240385,-9.529545
346243,15.042099
302439,-3.000812
1589,243.99901
400091,-11.1559515
143546,90.44088
320267,234.6713
6333,22.22078
267388,43.35351
145340,269.026
110717,-3.000812
338465,18.914383
415060,99.43412
266935,-11.775422
469224,16.668509
221129,161.52365
220969,16.668509
43345,-5.2466927
51198,-27.950962
256266,15.625332
257034,-5.2466927
458757,18.914383
470045,10.977323
329186,0.28823626
308862,33.511993
426956,238.32722
378776,148.19894
194110,8055.0244
462298,138.38113
269833,416.9649
3570,-11.775422
408490,6.8507185
271166,-11.775422
149148,160.02032
274054,39.803696
21699,6.8507185
235723,-9.529545
363187,41.10763
439485,171.05182
423435,129.3358
457764,296.31888
304427,798.43823
176870,32.03855
140390,328.63254
89511,1299.0638
105170,66.00175
158977,127.878075
464555,-9.529545
37388,45.65576
104197,-3.000812
380266,168.05238
107629,-9.529545
330467,41.10763
217502,9.096597
312894,-9.529545
253757,18.914383
434813,-11.775422
405388,359.57474
264409,243.07135
167731,6.8507185
204292,9.096597
349992,-9.529545
231,-9.529545
356972,-3.000812
245009,150.17981
111589,154.72768
160574,9.489709
102943,41.10763
347902,9.096597
348502,66.11071
56353,97.18824
23254,-9.529545
326168,127.878075
421605,13.223201
318209,39.803696
464322,13.379449
169782,-10.179603
80036,41.66713
101322,76.64686
458288,-11.1559515
434534,-0.5319704
259243,-9.529545
308815,278.09824
405336,29.60347
445012,-5.2466927
443383,45.65576
132859,76.64686
355811,-11.775422
32751,3.7508802
376824,2851.2756
134893,56.183956
322364,-9.529545
404268,-9.529545
104558,101.80715
187339,831.07056
142194,501.1763
373083,6.8507185
376338,9.096597
55630,6.8507185
189009,76.64686
184122,4680.669
167050,276.51102
447909,5.9967585
417098,-9.529545
144255,417.37088
101997,99.43412
162010,16.018444
325389,858.9718
368021,89.11341
272724,147.42612
340055,138.38113
298240,-0.5319704
111756,236.91718
198562,7.470192
212242,68.24763
188658,50.2747
468057,5.068063
437388,94.65974
243677,21.438309
132597,1284.2798
34470,99.43412
86970,-0.5319704
420340,16.668509
195683,-9.529545
85945,13.223201
203219,181.20892
282563,562.5114
319075,8.44654
141261,-9.529545
311690,1288.4862
74113,234.6713
398556,39.803696
123170,45.65576
285141,-11.775422
26619,6.8507185
226392,175.82622
78849,-3.000812
408609,58.429836
395453,289.682
417634,-3.000812
356996,45.65576
70664,9.2858095
397427,22211.066
154107,68.24763
390829,110.32722
350022,-5.2466927
446339,2002.539
399368,278.36017
216387,-13.401831
110821,73.357796
404475,503.4222
423735,99.43412
48718,13.223201
75709,9.096597
4654,300.1742
397695,154.72768
8785,6.8507185
432736,48.80127
367292,18.914383
120227,-9.529545
33627,66.00175
254460,23.197239
129369,321.1805
191094,6.8507185
352108,66.00175
194238,18.914383
287938,-11.775422
149912,4993.6655
241957,-9.529545
317368,18.914383
137423,-11.775422
115008,148.19894
374487,922.81305
178029,43.40988
221123,29.60347
55374,-0.5319704
335503,31.849339
266787,-2.7778497
221984,7.8446455
56729,-9.529545
256845,512.9287
451320,-11.1559515
